rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough,Sate,zip1
6,59414256,4000,1,1,830,1,8,88,0,1,0,1,1,0,0,1,Financial District,All Downtown,Manhattan,NY,10004
10502,87356164,3060,0,1,404,12,20,4,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
2955,86264910,2600,3,2,900,8,2,85,1,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn,NY,11221
2608,77099591,2380,0,1,516,6,26,1,1,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
6959,50408651,2750,1,1,550,9,7,86,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
10920,26523378,2650,0,1,435,2,18,25,1,1,1,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
2228,35079557,3500,3,2,1800,5,5,101,1,0,1,1,1,0,0,0,Washington Heights,All Upper Manhattan,Manhattan,NY,10940
722,37029192,3577,1,1,587,3,3,96,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
1200,83895297,2755,0,1,415,4,14,18,1,0,1,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
6477,10313123,3525,1,0,950,5,4,81,0,0,1,1,1,1,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
2416,87765185,8500,2,2,2100,1,6,104,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan,NY,12834
5824,72944010,1800,0,1,500,7,6,96,1,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn,NY,11235
4847,37658842,3400,1,1,625,5,2,57,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
6955,57495619,1605,0,1,486,6,12,57,1,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
7106,43286650,12500,2,3,1572,4,6,9,0,0,1,0,0,0,1,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
5531,20884613,2934,0,1,560,3,5,44,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
6416,50113493,2925,0,1,461,5,12,17,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
5525,67073175,1475,1,1,675,7,10,92,0,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn,NY,11213
6588,7998043,2400,2,1,900,5,3,88,1,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
4358,58623698,3325,1,1,683,3,3,7,1,0,0,0,1,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
10471,24832033,2300,2,1,800,1,1,86,0,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn,NY,11205
1134,47270803,6500,1,1,1005,4,3,115,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
663,39031597,2856,0,1,615,8,2,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
3134,18829680,5400,3,2,1095,9,15,15,1,0,1,1,0,1,1,1,Midtown East,All Midtown,Manhattan,NY,10017
1431,80731236,3500,1,1,675,6,1,92,0,0,1,0,0,1,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
8908,93684714,2840,1,1,561,1,10,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
5612,54518513,4600,1,1,800,1,2,108,0,0,1,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
10397,25024137,3199,0,1,710,3,3,85,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
3816,86016391,3500,1,1,785,10,6,6,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
8146,98866789,2500,1,1,700,5,4,106,0,0,0,1,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
4661,93391414,3400,1,1,684,6,1,6,1,1,0,0,1,0,0,1,Williamsburg,North Brooklyn,Brooklyn,NY,11206
6533,14300786,1850,1,1,650,3,1,89,0,0,0,0,0,0,0,0,Inwood,All Upper Manhattan,Manhattan,NY,10034
8573,73605280,2595,0,1,650,4,2,76,0,0,0,0,0,1,0,0,East Village,All Downtown,Manhattan,NY,10003
201,74866705,3900,1,1,575,3,14,27,0,0,0,1,1,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
2320,84789849,3850,1,1,748,5,17,9,0,1,1,1,1,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
6528,9163439,3325,1,2,640,2,6,120,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
833,15853253,11750,2,3,1702,3,11,1,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
9665,85097960,2999,2,1,750,3,2,8,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9797,18842960,2769,2,1,900,4,1,86,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
2647,65341662,2200,1,1,550,16,3,9,0,0,0,1,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
1477,42359976,2585,0,1,400,6,2,115,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
8963,65840556,7000,3,2,1675,4,10,56,1,0,0,1,1,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
4931,32106107,2995,1,1,653,0,6,75,0,0,1,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
10795,8099882,1585,0,1,660,5,1,31,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
8102,38230508,2895,0,1,506,2,18,41,0,0,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
7084,82658811,3500,1,1,675,1,38,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
9976,48110398,4190,2,1,800,7,2,7,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
1790,47257006,10000,2,2,1548,3,5,106,0,0,1,0,0,1,0,0,Tribeca,All Downtown,Manhattan,NY,10013
9980,81552123,2999,2,1,1000,6,4,11,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
6431,58118390,3450,2,1,800,3,12,89,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
4766,58211193,18000,4,2,2000,6,36,47,0,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
10271,64577130,3500,1,1,673,3,6,28,0,0,0,1,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
1444,55079807,8000,2,2,1260,3,14,11,0,0,0,1,1,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
3129,68023100,2200,2,1,900,3,4,85,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
7338,42669145,6200,2,2,1033,1,6,9,0,1,1,1,1,0,0,1,East Village,All Downtown,Manhattan,NY,10003
8282,24100964,3750,3,2,1000,5,3,7,0,0,1,0,0,1,0,0,Astoria,Northwest Queens,Queens,NY,11101
4841,5045026,3196,1,1,500,9,6,76,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
9676,46076877,5758,2,2,1085,13,12,1,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
9194,95378356,3150,1,1,730,9,9,57,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
10867,84468515,9500,2,2,1856,1,10,107,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
7830,64067963,1750,1,1,714,6,3,13,0,0,0,0,0,0,0,0,Briarwood,Northeast Queens,Queens,NY,11435
2402,93814173,5500,1,1,890,2,23,11,1,1,0,1,1,0,1,1,Midtown,All Midtown,Manhattan,NY,10020
3633,9855087,2000,1,1,618,2,3,96,0,0,0,0,0,0,0,0,Elmhurst,Central Queens,Queens,NY,11373
7064,15028300,8500,2,2,1287,2,32,43,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
6130,19335948,2700,0,1,521,3,8,15,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
2567,62551921,2750,1,1,675,3,3,85,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
9153,50473270,2300,1,1,600,3,5,77,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
5173,98666088,3600,3,1,800,7,3,85,1,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn,NY,11221
1005,8618856,1900,1,1,625,4,3,88,0,1,1,1,1,0,1,1,Williamsburg,North Brooklyn,Brooklyn,NY,11206
10030,41904387,1750,1,1,874,5,5,55,0,1,1,1,1,1,0,1,Ocean Parkway,South Brooklyn,Brooklyn,NY, 11204
1210,46848952,4250,2,1,875,1,14,59,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
10840,74248766,3000,3,1,900,8,2,85,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
6859,47854919,2100,2,1,1082,1,4,58,1,0,0,0,0,0,0,0,Sheepshead Bay,South Brooklyn,Brooklyn,NY, 11229 
5541,70647804,5882,2,2,1079,4,15,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
11330,35632183,5500,1,2,850,0,7,56,0,0,0,0,0,0,1,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
2806,64460629,3350,1,1,730,8,14,32,1,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
71,72311220,6000,1,1,1100,4,14,43,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
5529,58358357,2950,1,1,718,9,4,2,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
6989,2922617,4100,2,1,900,2,68,8,0,0,0,0,1,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
4278,89197252,5750,2,2,1070,2,41,9,0,1,0,1,1,0,0,1,Midtown West,All Midtown,Manhattan,NY,10019
4994,15555409,2300,1,1,500,2,4,116,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
11299,34603884,3898,1,2,1201,11,5,108,1,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan,NY,10002
728,67242797,3250,1,1,600,2,10,89,0,1,1,1,1,1,0,1,Midtown,All Midtown,Manhattan,NY,10020
2455,85991689,6320,3,3,1450,6,30,7,0,0,1,0,0,1,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
2058,82702893,6200,2,2,1050,2,3,25,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
13,52866187,3700,1,1,700,10,37,13,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
830,46213486,16500,3,3,2013,2,9,92,0,1,1,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
7790,8228307,3200,2,2,1001,2,4,4,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan,NY,10037
10221,77787201,5000,1,1,706,3,9,116,0,0,0,1,1,1,0,0,Flatiron,All Downtown,Manhattan,NY,10010
11199,17241755,3390,2,1,1500,3,1,106,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn,NY,11213
10017,28635327,2300,3,1,850,7,1,92,0,0,0,0,0,0,0,0,Bay Ridge,South Brooklyn,Brooklyn,NY,11209
10960,11176577,2125,2,1,1140,6,6,57,1,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn,NY,11235
9456,2922617,3784,2,1,900,2,68,8,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
912,62009406,6500,2,2,1336,3,7,7,1,0,0,0,0,0,0,0,DUMBO,Northwest Brooklyn,Brooklyn,NY,11201
529,19685625,1799,0,1,300,2,5,96,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
2518,68802063,5600,4,2,3000,1,1,106,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan,NY,10037
706,35809557,3800,1,1,585,2,32,38,0,0,1,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6597,85586828,3250,1,1,650,6,4,53,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
9781,16797111,2000,2,1,850,1,2,85,0,0,0,0,0,0,0,0,Kensington,South Brooklyn,Brooklyn,NY,11218
10773,18255258,2400,1,1,746,2,1,86,0,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn,NY,11205
5588,35809557,4500,1,1,757,2,37,38,0,0,0,0,1,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6769,90482091,3850,0.5,1,650,3,22,86,0,0,0,1,1,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
5272,78105636,6800,2,2,1200,43,36,41,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3084,33123121,2650,0,1,650,7,26,49,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
2900,19335948,3200,1,1,603,3,4,15,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
10225,10574372,5039,2,2,1071,7,7,2,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
6545,26998106,5792,2,1,935,2,18,42,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
8480,89055400,6495,2,2,1031,5,3,37,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
9195,23907649,1699,1,1,600,2,2,87,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan,NY,10940
5201,58623698,3515,1,1,683,3,4,7,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
5289,37204663,5000,2,2,1041,10,14,27,0,0,0,0,1,1,0,0,Midtown East,All Midtown,Manhattan,NY,10017
7458,63879088,3795,2,1,750,2,6,116,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
2445,89197252,3700,1,1,741,2,25,9,0,0,0,1,1,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
10256,72311220,3400,1,1,535,4,8,43,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
7980,26998106,5250,1,1,827,2,35,42,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
10386,50113493,4040,1,1,825,5,8,17,1,0,1,0,1,1,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
6502,85264085,3100,1,1,1000,5,1,8,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
2498,86933292,1750,1,1,700,7,4,89,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
72,60867403,3250,1,1,652,1,4,0,1,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
6610,14842171,4350,3,1,1100,2,2,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
6656,82063493,5405,1,1,666,5,7,86,1,0,0,0,0,0,0,0,DUMBO,Northwest Brooklyn,Brooklyn,NY,11201
9158,5346432,3700,1,1,700,4,9,31,0,0,1,1,1,0,0,1,Chelsea,All Downtown,Manhattan,NY,10199
7207,16994457,5350,1,1,917,3,10,103,0,0,0,1,1,0,0,1,Flatiron,All Downtown,Manhattan,NY,10010
10620,64789123,2695,1,1,650,2,1,56,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3593,41524649,3195,1.5,2,900,4,3,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
10216,73670176,4700,1,1,700,1,2,1,1,0,0,0,0,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn,NY,11201
3990,58993577,3150,1,1,618,14,28,30,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3146,10701196,7795,1,1,642,3,6,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
2072,33975962,3600,1,1,672,7,5,7,0,1,1,0,1,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
5953,86223097,12300,2,2,1646,1,12,9,0,1,0,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
6568,12227751,15000,2,2,1689,3,27,49,0,1,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
10068,92818278,1900,1,1,700,4,1,81,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
266,6636769,2500,0,1,400,6,3,116,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
7814,70136198,2995,2,1,850,2,2,11,1,0,0,1,0,0,0,0,Bushwick,East Brooklyn,Brooklyn,NY,11221
5976,66211866,2650,0.5,1,600,4,4,52,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6665,36199025,5605,2,2,971,8,11,16,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
6634,70395203,2600,2,1,1200,6,6,89,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
2962,69160558,4400,1,1,812,3,7,94,0,1,1,1,1,1,0,1,Midtown South,All Midtown,Manhattan,NY,10018
8530,68822326,10995,2,2,1603,4,8,10,1,0,0,1,1,1,0,0,Midtown East,All Midtown,Manhattan,NY,10017
9806,95378356,3450,1.5,1,800,9,11,57,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
8883,57027521,3675,0,1,619,6,3,8,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
2725,76168537,7495,3,2,1600,2,12,89,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
10999,63857454,3755,1,1,688,3,11,15,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
6834,16233344,2200,0,1,500,3,6,88,0,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
9652,91931807,3600,0,1,526,10,3,0,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6961,78105636,5000,2,2,1157,43,4,41,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
5909,76516983,3995,0,1,424,3,5,2,1,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
1668,16184002,11000,2,2,1297,4,8,58,0,0,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
1905,89950046,2350,1,1,650,4,1,14,0,0,1,1,1,1,0,1,DUMBO,Northwest Brooklyn,Brooklyn,NY,11201
6608,2922617,4095,2,1,900,2,68,8,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
1215,88062922,3600,1,1,770,10,9,9,0,0,0,1,1,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
852,97570986,15000,3,3,1800,9,24,11,0,0,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
1217,80017880,3950,1,1,866,12,39,27,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
10130,14371145,6300,1,2,992,2,9,10,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
8166,53666298,2800,1,1,854,6,4,16,1,0,0,0,0,0,1,0,Astoria,Northwest Queens,Queens,NY,11101
1703,66566183,4100,1,1,646,1,8,6,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
10715,98314227,3000,1,1,750,4,1,66,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
87,16552082,14500,4,3,2283,5,15,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
6984,14842171,4350,3,1,1100,2,2,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
1332,70960798,5450,2,2,1227,1,18,116,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
7561,10701196,4900,2,1,568,3,3,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
3554,90925141,9000,2,2,1578,6,5,104,0,1,0,1,1,0,0,1,Chelsea,All Downtown,Manhattan,NY,10199
5457,93616331,3600,2,1,2000,9,6,9,0,0,0,0,1,1,0,0,Astoria,Northwest Queens,Queens,NY,11101
4314,91154087,1975,1,1,788,2,2,65,1,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
3389,91440509,3513,0,1,431,2,27,16,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
497,66802758,3500,1,1,731,1,3,96,1,0,1,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9863,61459713,8195,3,2,1600,6,5,86,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
7351,80112820,2250,2,1,1000,14,5,60,1,0,0,0,0,0,0,0,Flushing,Northeast Queens,Queens,NY,11354
6138,19335948,3275,1,1,640,3,3,15,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
1518,89197252,4400,1,1,778,2,46,9,0,0,1,0,1,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
2673,92994390,4405,1,1,679,5,10,9,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
9886,35809557,3200,1,1,585,2,20,38,1,0,1,0,0,0,0,1,Midtown West,All Midtown,Manhattan,NY,10019
831,36677865,4700,1,1,747,2,39,6,0,0,0,1,1,1,0,1,Financial District,All Downtown,Manhattan,NY,10004
10720,84061328,5100,3,2,1300,3,3,96,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
4282,31420407,7000,1,2,1068,1,4,8,0,0,0,0,0,1,0,0,Flatiron,All Downtown,Manhattan,NY,10010
3759,21289071,8250,2,2,1322,1,28,29,0,1,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
7961,3612850,4700,2,2,915,3,3,31,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
9183,40371376,2300,2,1,850,7,5,86,0,0,0,0,0,0,0,0,Hamilton Heights,All Upper Manhattan,Manhattan,NY,10031
5848,24882220,2300,2,1,750,9,2,101,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
9427,73478502,2295,1,1,758,3,3,7,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
7462,76149482,2600,0,1,517,2,2,28,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
8901,57027521,11750,2,2,1706,6,22,8,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
11258,29790601,2950,1,1,700,7,15,12,0,1,1,1,1,0,0,1,Roosevelt Island,All Upper East Side,Manhattan,NY,10044
5414,84444351,7495,3,2,1641,4,12,6,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan,NY,10037
7082,99463751,3350,0,1,721,1,22,112,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
4648,45754687,6600,2,2,1342,2,17,28,0,0,1,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
1003,65350613,5425,2,2,1104,2,17,90,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
5049,89892173,2650,0,1,444,3,2,16,1,0,0,0,0,0,0,0,DUMBO,Northwest Brooklyn,Brooklyn,NY,11201
11250,34603884,3400,1,1,1164,11,2,108,1,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan,NY,10002
4635,18404508,3299,0,1,470,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
271,37192392,3650,0,1,698,2,9,8,0,1,1,1,1,1,0,1,Financial District,All Downtown,Manhattan,NY,10004
6429,91440509,3134,0,1,431,2,10,16,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
6998,93379796,2750,2,1,850,1,4,96,0,1,0,1,1,1,0,0,East Harlem,All Upper Manhattan,Manhattan,NY,10029
2796,24878058,3000,1,1,600,5,2,116,0,1,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
6994,73197853,1575,1,1,775,2,2,27,1,0,1,1,1,0,0,1,Coney Island,South Brooklyn,Brooklyn,NY,11224
8484,32591972,1800,1,1,700,3,3,112,0,0,0,0,0,0,0,0,Sunset Park,South Brooklyn,Brooklyn,NY,11220
9175,41228722,2300,0,1,400,9,6,116,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
4038,91931807,4850,1,1,754,10,3,0,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
2905,59414256,4900,1,1,1200,1,14,88,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
1665,96120746,19000,2,2,1728,2,21,2,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
2551,10879123,2300,1,1,883,3,1,85,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan,NY,10940
4657,57073369,4583,4,2,1000,6,4,96,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9634,98049681,1725,1,1,600,13,2,86,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
2665,89295017,1949,0,1,400,6,1,96,0,0,0,0,1,0,0,0,East Village,All Downtown,Manhattan,NY,10003
4043,98323508,2850,2,1,700,4,8,8,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan,NY,10029
5305,71378125,3800,0,1,516,2,20,0,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
4114,90209478,2950,1,1,775,4,6,87,0,1,1,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
5578,67877448,3000,1,1,608,1,11,8,0,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
8145,2536710,2300,0,1,350,2,9,107,0,0,0,0,0,0,0,0,Morningside Heights,All Upper Manhattan,Manhattan,NY,10027
10764,85233731,5800,2,2,1372,6,9,10,0,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
4196,18638309,4800,2,2,1053,5,21,56,0,0,0,1,1,1,0,1,Midtown East,All Midtown,Manhattan,NY,10017
4345,87356164,3742,1,1,624,12,9,4,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
8372,77635520,2900,0,1,497,15,30,43,1,0,0,0,0,0,0,1,Midtown East,All Midtown,Manhattan,NY,10017
7929,74905869,4000,1,1,587,3,6,52,1,1,0,0,1,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
961,23640165,4195,1,1,632,2,17,89,1,0,0,0,1,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
262,47151222,3995,2,1,900,10,1,91,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
